filepath,label,label_id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
dataset\G\0138.png,G,2,0.0,0.14767783880233765,0.29210880398750305,0.39551612734794617,0.43066051602363586,0.1719995141029358,0.21757039427757263,0.18164783716201782,0.1332983374595642,0.023597218096256256,0.03128395602107048,0.03339559957385063,0.02869000844657421,-0.110915906727314,-0.12510144710540771,-0.10479050874710083,-0.0755905956029892,-0.22575247287750244,-0.25693279504776,-0.22507117688655853,-0.17480675876140594,0.0,-0.1761455237865448,-0.43347781896591187,-0.6602821946144104,-0.8949351906776428,-0.2237093299627304,-0.5355504155158997,-0.7859510183334351,-0.9011185765266418,-0.17767499387264252,-0.5210270881652832,-0.8520955443382263,-1.0,-0.17301984131336212,-0.5106028914451599,-0.7475959062576294,-0.8293083906173706,-0.19572924077510834,-0.5163601636886597,-0.6833622455596924,-0.7033753395080566,0.0,-0.06822378933429718,-0.12767651677131653,-0.16678501665592194,-0.20753201842308044,-0.27703797817230225,-0.380290687084198,-0.42253151535987854,-0.43334588408470154,-0.2755904197692871,-0.3740154206752777,-0.3960658311843872,-0.40973085165023804,-0.26777204871177673,-0.3502415716648102,-0.35625725984573364,-0.350851833820343,-0.2602422535419464,-0.323515385389328,-0.330429345369339,-0.32674530148506165
dataset\G\0139.png,G,2,0.0,0.0935681015253067,0.19021077454090118,0.2492661327123642,0.29464632272720337,0.18215309083461761,0.2090321183204651,0.13212747871875763,0.059002235531806946,0.08437877148389816,0.13157565891742706,0.05234986171126366,-0.0095078619197011,-0.022886939346790314,-0.03263097628951073,-0.10129694640636444,-0.12928949296474457,-0.13286174833774567,-0.18903402984142303,-0.21700352430343628,-0.21682541072368622,0.0,-0.24716301262378693,-0.5310901403427124,-0.7852034568786621,-1.0,-0.3411783277988434,-0.5943352580070496,-0.79202800989151,-0.9067161679267883,-0.2193271517753601,-0.44280803203582764,-0.7120829820632935,-0.8556070923805237,-0.11356455087661743,-0.2708301246166229,-0.48504218459129333,-0.6250514984130859,-0.027306687086820602,-0.17677095532417297,-0.3233366906642914,-0.44539356231689453,0.0,-0.06771140545606613,-0.12287280708551407,-0.15991635620594025,-0.19648288190364838,-0.23578651249408722,-0.3457154929637909,-0.3953748047351837,-0.41734394431114197,-0.23843227326869965,-0.36046844720840454,-0.4073965847492218,-0.4366932213306427,-0.23625454306602478,-0.3347412943840027,-0.34770506620407104,-0.3465842008590698,-0.23479698598384857,-0.30949920415878296,-0.32395491003990173,-0.32642632722854614
dataset\G\0140.png,G,2,0.0,0.10387937724590302,0.20271748304367065,0.2726540267467499,0.3506360650062561,0.19116763770580292,0.25150254368782043,0.17505939304828644,0.10320772230625153,0.09206082671880722,0.1277475208044052,0.04611505568027496,-0.01491208653897047,-0.019080672413110733,-0.027482230216264725,-0.0935870110988617,-0.12350622564554214,-0.1314544677734375,-0.1904977262020111,-0.22776316106319427,-0.23499353229999542,0.0,-0.22681687772274017,-0.5549922585487366,-0.815650999546051,-1.0,-0.3675006926059723,-0.6293468475341797,-0.8308250308036804,-0.9425468444824219,-0.26389092206954956,-0.5203361511230469,-0.8126238584518433,-0.9698758125305176,-0.1718195676803589,-0.3962651491165161,-0.6139505505561829,-0.7329183220863342,-0.10197017341852188,-0.3148641586303711,-0.44341978430747986,-0.502166748046875,0.0,-0.07246982306241989,-0.1271538883447647,-0.16396541893482208,-0.20234566926956177,-0.24855868518352509,-0.3591477870941162,-0.4047397971153259,-0.4243856370449066,-0.2519976794719696,-0.36500000953674316,-0.39845818281173706,-0.4197686016559601,-0.25345197319984436,-0.3571224510669708,-0.3706606328487396,-0.3693838119506836,-0.25506412982940674,-0.3492952287197113,-0.3720986545085907,-0.3764938414096832
dataset\G\0141.png,G,2,0.0,0.217958003282547,0.42052924633026123,0.5775766968727112,0.7404732704162598,0.2276049256324768,0.26292651891708374,0.2437288761138916,0.23635709285736084,0.049977559596300125,0.05684265121817589,0.06526010483503342,0.0735471248626709,-0.09594666957855225,-0.10678856074810028,-0.07903600484132767,-0.045892708003520966,-0.2008926123380661,-0.25952672958374023,-0.2515430748462677,-0.21866992115974426,0.0,-0.11059561371803284,-0.08730065077543259,-0.0965048298239708,-0.15979667007923126,0.2225290834903717,0.08364608883857727,-0.22301851212978363,-0.46468353271484375,0.2511140704154968,0.05282653123140335,-0.323281466960907,-0.5744770765304565,0.2156505584716797,0.012784258462488651,-0.36291518807411194,-0.6247880458831787,0.12629660964012146,-0.057629380375146866,-0.30841419100761414,-0.492321640253067,0.0,-0.14960579574108124,-0.23568901419639587,-0.3049561083316803,-0.36880043148994446,-0.24057434499263763,-0.3995008170604706,-0.49795717000961304,-0.5553691983222961,-0.24021929502487183,-0.41106075048446655,-0.4813498556613922,-0.5253567695617676,-0.2533201277256012,-0.4302078187465668,-0.4549832046031952,-0.45437273383140564,-0.2755744159221649,-0.4187125563621521,-0.4376114010810852,-0.43933606147766113
dataset\G\0142.png,G,2,0.0,0.15254773199558258,0.3012579083442688,0.4082983732223511,0.4861137866973877,0.17260517179965973,0.13594716787338257,0.09440704435110092,0.05034646764397621,0.012828204780817032,-0.06362870335578918,-0.07492250949144363,-0.0848989486694336,-0.12670879065990448,-0.20082063972949982,-0.18385270237922668,-0.1597442477941513,-0.23764072358608246,-0.2796553373336792,-0.2456974983215332,-0.20080247521400452,0.0,-0.19167760014533997,-0.433155357837677,-0.6395562887191772,-0.8113178610801697,-0.21203339099884033,-0.5223661065101624,-0.775379478931427,-0.9389880895614624,-0.13951373100280762,-0.5243591070175171,-0.8477567434310913,-1.0,-0.11314482986927032,-0.49884331226348877,-0.7575830221176147,-0.85513836145401,-0.12617525458335876,-0.47560226917266846,-0.6655207872390747,-0.727317750453949,0.0,-0.08212979882955551,-0.14794042706489563,-0.19198037683963776,-0.24121475219726562,-0.27044668793678284,-0.351611465215683,-0.3863731920719147,-0.4017767310142517,-0.2646366357803345,-0.34634605050086975,-0.37778857350349426,-0.40338143706321716,-0.2515891492366791,-0.3276784420013428,-0.3536374866962433,-0.36655399203300476,-0.23884357511997223,-0.30410531163215637,-0.3215256631374359,-0.32924315333366394
dataset\G\0143.png,G,2,0.0,0.09237127751111984,0.2233099341392517,0.3265402317047119,0.41612687706947327,0.2583655118942261,0.23094311356544495,0.13409055769443512,0.06204801797866821,0.18282081186771393,0.17412491142749786,0.08099408447742462,0.014203174039721489,0.0951855406165123,0.10109864920377731,0.01938498206436634,-0.03907773271203041,-0.0006619374034926295,-0.042398903518915176,-0.09960917383432388,-0.12672266364097595,0.0,-0.285662978887558,-0.5244358777999878,-0.6915295720100403,-0.8821732997894287,-0.2665503919124603,-0.514606237411499,-0.6743350625038147,-0.7982779145240784,-0.0944257602095604,-0.32679060101509094,-0.5634100437164307,-0.7268345952033997,0.03863077610731125,-0.17266690731048584,-0.42384573817253113,-0.5980514883995056,0.11782669275999069,-0.08126763254404068,-0.2769174575805664,-0.42540159821510315,0.0,-0.08498325198888779,-0.14924253523349762,-0.20269697904586792,-0.2598879933357239,-0.2032424956560135,-0.33452722430229187,-0.41822704672813416,-0.4690876007080078,-0.2220906913280487,-0.35015878081321716,-0.4068484902381897,-0.4493163526058197,-0.24814990162849426,-0.375814825296402,-0.40755215287208557,-0.4245615005493164,-0.2770313322544098,-0.3889182209968567,-0.41988590359687805,-0.43734675645828247
dataset\G\0144.png,G,2,0.0,0.16828222572803497,0.3557508885860443,0.5056115984916687,0.6373752355575562,0.4754592180252075,0.42905399203300476,0.33945873379707336,0.26595789194107056,0.3808291256427765,0.3358907103538513,0.2547513544559479,0.17951525747776031,0.26024606823921204,0.21988120675086975,0.11211923509836197,0.020704317837953568,0.12006445229053497,0.08140699565410614,-0.002789960941299796,-0.06845699995756149,0.0,-0.3360005021095276,-0.5526981949806213,-0.6797476410865784,-0.8332716822624207,-0.2680203318595886,-0.5366793870925903,-0.7020602226257324,-0.8197203278541565,-0.08253652602434158,-0.352499395608902,-0.564923107624054,-0.7218729257583618,0.062050960958004,-0.13738510012626648,-0.3287915587425232,-0.46664854884147644,0.16672830283641815,-0.010855340398848057,-0.21899117529392242,-0.38823607563972473,0.0,-0.06603937596082687,-0.10625466704368591,-0.14368028938770294,-0.181026428937912,-0.09126434475183487,-0.19612233340740204,-0.2755187451839447,-0.323005735874176,-0.11561239510774612,-0.20434321463108063,-0.25783154368400574,-0.3009510934352875,-0.15142332017421722,-0.262133926153183,-0.28613513708114624,-0.29467150568962097,-0.19135136902332306,-0.2904190719127655,-0.30709269642829895,-0.3113864064216614
dataset\G\0145.png,G,2,0.0,0.05938352271914482,0.16370533406734467,0.23440439999103546,0.3043205738067627,0.2584133446216583,0.24392370879650116,0.1579127311706543,0.08415490388870239,0.20663540065288544,0.1655534952878952,0.07337578386068344,0.0010763277532532811,0.12253778427839279,0.07838016003370285,-0.013940129429101944,-0.08345306664705276,0.025453686714172363,-0.03345034271478653,-0.09980890154838562,-0.14430712163448334,0.0,-0.20060865581035614,-0.35319942235946655,-0.4989223778247833,-0.6546669602394104,-0.10927295684814453,-0.22190016508102417,-0.33511462807655334,-0.4254830479621887,0.09419147670269012,-0.016346624121069908,-0.163715660572052,-0.2771710455417633,0.2475435882806778,0.19246390461921692,0.03687826916575432,-0.10344535112380981,0.3453330099582672,0.33074668049812317,0.20764467120170593,0.08445202559232712,0.0,-0.09669935703277588,-0.16245344281196594,-0.2169526070356369,-0.2680456042289734,-0.18177378177642822,-0.29053184390068054,-0.3523102402687073,-0.3864482045173645,-0.18839803338050842,-0.3067755103111267,-0.3525058925151825,-0.3753369450569153,-0.20176389813423157,-0.32557737827301025,-0.3404071629047394,-0.3336774706840515,-0.21997277438640594,-0.32556095719337463,-0.3405958414077759,-0.3374357223510742
dataset\G\0146.png,G,2,0.0,0.19872982800006866,0.4045809209346771,0.5443487167358398,0.6890060901641846,0.35449540615081787,0.38296785950660706,0.30286967754364014,0.24539831280708313,0.197342649102211,0.18390335142612457,0.1310499757528305,0.10376531630754471,0.029684728011488914,-0.0029974665958434343,-0.04362332448363304,-0.061853330582380295,-0.11872462928295135,-0.15059629082679749,-0.17484009265899658,-0.17919482290744781,0.0,-0.19848650693893433,-0.2771856188774109,-0.34857702255249023,-0.45594528317451477,0.18276111781597137,-0.046296361833810806,-0.33147117495536804,-0.5211247801780701,0.3282780945301056,0.007285643834620714,-0.382864385843277,-0.621095597743988,0.37890440225601196,0.10045069456100464,-0.26661285758018494,-0.5002021193504333,0.35855454206466675,0.12388262152671814,-0.16566123068332672,-0.3691804111003876,0.0,-0.10325131565332413,-0.17037518322467804,-0.23142756521701813,-0.29071760177612305,-0.17312473058700562,-0.3168635368347168,-0.4143221378326416,-0.46986129879951477,-0.19224455952644348,-0.3261782228946686,-0.377812922000885,-0.4094860553741455,-0.2243184894323349,-0.37267157435417175,-0.37739595770835876,-0.3632122874259949,-0.26291829347610474,-0.3811885714530945,-0.3760339915752411,-0.3577815890312195
dataset\G\0147.png,G,2,0.0,0.11803708225488663,0.22746115922927856,0.3143753409385681,0.3951902985572815,0.1980348825454712,0.19692085683345795,0.1209157183766365,0.051211923360824585,0.09062696248292923,0.04117557406425476,-0.03893258422613144,-0.09762401133775711,-0.018927639350295067,-0.08742359280586243,-0.14909473061561584,-0.18488717079162598,-0.1210666373372078,-0.1924521028995514,-0.22290582954883575,-0.22916480898857117,0.0,-0.2609967887401581,-0.5365405678749084,-0.7885926365852356,-1.0,-0.3391662836074829,-0.6304869651794434,-0.836086094379425,-0.9766461849212646,-0.19344238936901093,-0.5548667907714844,-0.8272883892059326,-0.998895525932312,-0.10763883590698242,-0.42674216628074646,-0.6878876090049744,-0.8500971794128418,-0.07062087953090668,-0.3466219902038574,-0.5174597501754761,-0.6264467239379883,0.0,-0.09855910390615463,-0.16078123450279236,-0.20485548675060272,-0.25581803917884827,-0.2301340103149414,-0.34087398648262024,-0.40326881408691406,-0.4392278790473938,-0.224490225315094,-0.3266434371471405,-0.3724466860294342,-0.4150070548057556,-0.22219687700271606,-0.3192208409309387,-0.34579092264175415,-0.36601945757865906,-0.2238670140504837,-0.3048083484172821,-0.3269904851913452,-0.34315136075019836
dataset\G\0148.png,G,2,0.0,0.18347664177417755,0.362341970205307,0.45224007964134216,0.44794556498527527,0.3766568899154663,0.40020933747291565,0.28151994943618774,0.2001037895679474,0.2352704256772995,0.20640571415424347,0.10838258266448975,0.0539635494351387,0.07915277779102325,0.017520271241664886,-0.06750790029764175,-0.11314339190721512,-0.06533227115869522,-0.11802209913730621,-0.17578107118606567,-0.2046487033367157,0.0,-0.28750067949295044,-0.4126069247722626,-0.47792282700538635,-0.5639912486076355,0.02904023788869381,-0.19880257546901703,-0.44063058495521545,-0.5894996523857117,0.22588570415973663,-0.0828554704785347,-0.4306856691837311,-0.6511956453323364,0.3252905011177063,0.06220266968011856,-0.261434406042099,-0.47571441531181335,0.3488043546676636,0.1691494584083557,-0.057286813855171204,-0.22957026958465576,0.0,-0.09236190468072891,-0.14661286771297455,-0.1974859982728958,-0.2475789338350296,-0.13450612127780914,-0.24697205424308777,-0.31604376435279846,-0.3535059690475464,-0.15012690424919128,-0.25888755917549133,-0.29412177205085754,-0.31246840953826904,-0.17846252024173737,-0.3033929765224457,-0.306227445602417,-0.2893067002296448,-0.21297988295555115,-0.3035300076007843,-0.2916216254234314,-0.2705984115600586
dataset\G\0149.png,G,2,0.0,0.06670916825532913,0.1368323564529419,0.17208771407604218,0.1987069547176361,0.2871328592300415,0.3273766338825226,0.23061412572860718,0.15362556278705597,0.2063761055469513,0.20965075492858887,0.1178857833147049,0.0527234748005867,0.10035207122564316,0.05009899660944939,-0.032201092690229416,-0.08318697661161423,-0.009277885779738426,-0.05563953518867493,-0.11061885952949524,-0.1377568244934082,0.0,-0.25347569584846497,-0.45200616121292114,-0.6469578146934509,-0.8570245504379272,-0.09881641715765,-0.2843848764896393,-0.49030038714408875,-0.6251294612884521,0.037208426743745804,-0.22353163361549377,-0.5036492347717285,-0.6666488647460938,0.11270850151777267,-0.10172244161367416,-0.3397309482097626,-0.48261603713035583,0.14297543466091156,-0.0301032867282629,-0.19429725408554077,-0.3101176917552948,0.0,-0.09099699556827545,-0.17436328530311584,-0.24566160142421722,-0.3158130943775177,-0.22439174354076385,-0.3402586877346039,-0.40058693289756775,-0.4350114166736603,-0.2366495579481125,-0.3497835397720337,-0.3777911961078644,-0.396395742893219,-0.25390541553497314,-0.36637142300605774,-0.3653135299682617,-0.3560147285461426,-0.2758064568042755,-0.36688604950904846,-0.3659686744213104,-0.35716089606285095
dataset\G\0150.png,G,2,0.0,0.11705292761325836,0.22160130739212036,0.25729814171791077,0.26882269978523254,0.24535027146339417,0.2806399166584015,0.22094260156154633,0.1727161854505539,0.12085617333650589,0.11689817905426025,0.0682046189904213,0.04754774272441864,-0.009244478307664394,-0.04467105492949486,-0.07969572395086288,-0.08877100795507431,-0.11884107440710068,-0.15805189311504364,-0.19004006683826447,-0.19587983191013336,0.0,-0.24667032063007355,-0.41847604513168335,-0.6079626083374023,-0.8202628493309021,0.03033311292529106,-0.12572774291038513,-0.35991373658180237,-0.5389137268066406,0.1485891342163086,-0.09761646389961243,-0.418719619512558,-0.6353763937950134,0.1797371357679367,-0.03941730782389641,-0.3048059344291687,-0.49232959747314453,0.153487890958786,0.007279677782207727,-0.14000745117664337,-0.2536385655403137,0.0,-0.10403930395841599,-0.19331879913806915,-0.27242961525917053,-0.3537909984588623,-0.23100852966308594,-0.34585103392601013,-0.40990155935287476,-0.4483717978000641,-0.24373702704906464,-0.3605181872844696,-0.3944385051727295,-0.41740676760673523,-0.2627364993095398,-0.3848477303981781,-0.3920792043209076,-0.38786619901657104,-0.28711867332458496,-0.38420233130455017,-0.3832039535045624,-0.3755893409252167
dataset\G\0151.png,G,2,0.0,0.10537940263748169,0.21920402348041534,0.2681877315044403,0.3007363975048065,0.25433555245399475,0.27746108174324036,0.1995495706796646,0.14340221881866455,0.14808909595012665,0.14196203649044037,0.07526571303606033,0.03514696657657623,0.03629084676504135,-0.01720121130347252,-0.07409334182739258,-0.10247601568698883,-0.06574356555938721,-0.12007442861795425,-0.16321788728237152,-0.17801642417907715,0.0,-0.25002214312553406,-0.4258649945259094,-0.6171656847000122,-0.825243353843689,0.0008017623913474381,-0.17230722308158875,-0.3990252912044525,-0.5624948740005493,0.12259770929813385,-0.1346939504146576,-0.4159200191497803,-0.5924494862556458,0.1742953658103943,-0.07984243333339691,-0.3162153661251068,-0.4694324731826782,0.17475666105747223,-0.008377076126635075,-0.16689787805080414,-0.28219473361968994,0.0,-0.10433720052242279,-0.18329302966594696,-0.24926169216632843,-0.31405478715896606,-0.21550364792346954,-0.3333204388618469,-0.4006774127483368,-0.44013452529907227,-0.2220589965581894,-0.3376639187335968,-0.37026524543762207,-0.3932180106639862,-0.2363937348127365,-0.3500356078147888,-0.35005348920822144,-0.3427557945251465,-0.2577454447746277,-0.34538865089416504,-0.3431253135204315,-0.33640164136886597
dataset\G\0152.png,G,2,0.0,0.13400880992412567,0.2474312037229538,0.3290235698223114,0.4119016230106354,0.23568126559257507,0.21638962626457214,0.14449088275432587,0.08816595375537872,0.08965165913105011,0.031108329072594643,-0.02640203759074211,-0.05064447596669197,-0.05516505241394043,-0.11241855472326279,-0.15002299845218658,-0.15067216753959656,-0.16945749521255493,-0.23635736107826233,-0.2579803168773651,-0.245720773935318,0.0,-0.19090406596660614,-0.3829575777053833,-0.6161248683929443,-0.8240318298339844,0.015855124220252037,-0.09308487921953201,-0.33558395504951477,-0.5274816751480103,0.14211809635162354,-0.08754727244377136,-0.4160463809967041,-0.6381639838218689,0.17596817016601562,-0.047068946063518524,-0.33477461338043213,-0.5349827408790588,0.14925074577331543,-0.02069053426384926,-0.2312755286693573,-0.3889564275741577,0.0,-0.1095283105969429,-0.21365301311016083,-0.3094528615474701,-0.4059264659881592,-0.22837914526462555,-0.37362945079803467,-0.4725922644138336,-0.5288270115852356,-0.2417546510696411,-0.38265854120254517,-0.4316902458667755,-0.457003116607666,-0.2630701959133148,-0.4006338119506836,-0.4024498462677002,-0.3859405219554901,-0.2911010682582855,-0.3914945721626282,-0.38149189949035645,-0.36147981882095337
dataset\G\0153.png,G,2,0.0,0.20130637288093567,0.37080568075180054,0.42801517248153687,0.39435210824012756,0.38914069533348083,0.5277806520462036,0.49464598298072815,0.4516139328479767,0.155948668718338,0.2131359577178955,0.24758762121200562,0.26651403307914734,-0.09514430910348892,-0.11683951318264008,-0.06484506279230118,-0.03599128499627113,-0.32513388991355896,-0.4657953083515167,-0.4722193777561188,-0.4611617624759674,0.0,-0.032938048243522644,-0.061952270567417145,-0.13915173709392548,-0.19154193997383118,0.213740274310112,0.05180933326482773,-0.18652337789535522,-0.3609957993030548,0.260280579328537,0.03162473812699318,-0.2700117528438568,-0.4670160114765167,0.2239857316017151,0.1070789024233818,-0.06921305507421494,-0.17921696603298187,0.15241925418376923,0.13227586448192596,0.097670778632164,0.08196144551038742,0.0,-0.2267625480890274,-0.4236629605293274,-0.595020592212677,-0.7651526927947998,-0.5244092345237732,-0.791244626045227,-0.9279864430427551,-0.997675895690918,-0.5325151085853577,-0.8307335376739502,-0.9196292757987976,-0.9527251124382019,-0.5526490211486816,-0.8374593257904053,-0.8962752819061279,-0.8987619280815125,-0.5801993608474731,-0.8080960512161255,-0.8783589601516724,-0.9071687459945679
dataset\G\0155.png,G,2,0.0,0.2855132818222046,0.5325371623039246,0.6740317940711975,0.7367061376571655,0.6211321353912354,0.762033224105835,0.7068323493003845,0.6125163435935974,0.34388983249664307,0.4522665739059448,0.39222222566604614,0.3342715799808502,0.06418322026729584,0.102462537586689,0.11024446040391922,0.10837317258119583,-0.18644799292087555,-0.22453227639198303,-0.23796680569648743,-0.2324366569519043,0.0,-0.14565563201904297,-0.2318180501461029,-0.3515898287296295,-0.4897558391094208,0.097258560359478,0.04834853112697601,-0.17604504525661469,-0.35366737842559814,0.18865501880645752,0.1070742979645729,-0.2096633017063141,-0.4273458421230316,0.21239864826202393,0.17630364000797272,-0.06870759278535843,-0.23838692903518677,0.18224522471427917,0.18914192914962769,0.054493941366672516,-0.050460491329431534,0.0,-0.19014865159988403,-0.41115424036979675,-0.6125798225402832,-0.8160431981086731,-0.5946394205093384,-0.9118939638137817,-1.0876771211624146,-1.1917579174041748,-0.6628192663192749,-1.0550503730773926,-1.2221605777740479,-1.3092912435531616,-0.7311976552009583,-1.0771920680999756,-1.1888371706008911,-1.2289584875106812,-0.8028935194015503,-1.0348186492919922,-1.1090259552001953,-1.1526768207550049
dataset\G\0157.png,G,2,0.0,0.35211265087127686,0.6882019639015198,0.8670017719268799,0.9098244905471802,0.7576876282691956,0.9416068196296692,0.8715791702270508,0.7628610730171204,0.49827638268470764,0.7208436131477356,0.6413474678993225,0.5537379384040833,0.21890614926815033,0.36198556423187256,0.40266939997673035,0.4070062041282654,-0.058393172919750214,-0.03626497834920883,0.011272252537310123,0.05096165090799332,0.0,-0.18377286195755005,-0.29604020714759827,-0.4237663149833679,-0.5593268275260925,0.0737902820110321,0.017590831965208054,-0.2659509778022766,-0.4734984040260315,0.1905374974012375,0.09464574605226517,-0.30958113074302673,-0.5806106328964233,0.22248972952365875,0.13639529049396515,-0.22116762399673462,-0.4605129361152649,0.1837945133447647,0.1377689391374588,-0.016903692856431007,-0.1152278482913971,0.0,-0.18325133621692657,-0.41944652795791626,-0.6410675644874573,-0.868923544883728,-0.6580991744995117,-1.0110630989074707,-1.2140495777130127,-1.3420995473861694,-0.7539275288581848,-1.1861931085586548,-1.3703007698059082,-1.4681997299194336,-0.8462568521499634,-1.2243132591247559,-1.3510679006576538,-1.4037469625473022,-0.9403610825538635,-1.2014137506484985,-1.296296238899231,-1.3600941896438599
dataset\G\0158.png,G,2,0.0,0.23923686146736145,0.4560699164867401,0.5939293503761292,0.5987581610679626,0.37341901659965515,0.47593578696250916,0.4657289981842041,0.45733290910720825,0.11168810725212097,0.1562594771385193,0.1572815328836441,0.19673001766204834,-0.12202337384223938,-0.13757815957069397,-0.12162016332149506,-0.08262157440185547,-0.3118855059146881,-0.40124186873435974,-0.38601255416870117,-0.33345210552215576,0.0,-0.06243951618671417,-0.04163867607712746,-0.05068449303507805,-0.05209207534790039,0.291891872882843,0.46169906854629517,0.25965583324432373,0.08648316562175751,0.30909672379493713,0.44818904995918274,0.19644704461097717,0.04270068556070328,0.29142674803733826,0.4341546297073364,0.2720473110675812,0.1640734076499939,0.249284565448761,0.3678225576877594,0.2755346894264221,0.19881992042064667,0.0,-0.25624963641166687,-0.44969066977500916,-0.625103771686554,-0.7890758514404297,-0.44783076643943787,-0.7592858076095581,-0.9263466000556946,-1.007334589958191,-0.4606483280658722,-0.8327489495277405,-0.9922204613685608,-1.0613315105438232,-0.49831071496009827,-0.8169620633125305,-0.9066144824028015,-0.9252409934997559,-0.5512886643409729,-0.7517045736312866,-0.8163060545921326,-0.849114179611206
dataset\G\0159.png,G,2,0.0,0.21631048619747162,0.40638676285743713,0.42583996057510376,0.25796207785606384,0.190877765417099,0.1120305135846138,0.038546789437532425,-0.0031281509436666965,-0.07437537610530853,-0.16984228789806366,-0.18784569203853607,-0.15322564542293549,-0.2975327968597412,-0.37349051237106323,-0.3508329689502716,-0.2947389781475067,-0.4504995346069336,-0.574160099029541,-0.5389482975006104,-0.4840128719806671,0.0,-0.05420754849910736,-0.18122518062591553,-0.3500109612941742,-0.4135449528694153,0.1727602183818817,-0.03648054972290993,-0.23385386168956757,-0.364057719707489,0.2174282968044281,0.012974891811609268,-0.2572445571422577,-0.4273638427257538,0.20933127403259277,0.019786154851317406,-0.2269723117351532,-0.3661107122898102,0.16934707760810852,0.03949207440018654,-0.08355598896741867,-0.131983682513237,0.0,-0.15207147598266602,-0.2676854431629181,-0.3477177321910858,-0.42504626512527466,-0.43148747086524963,-0.5736168622970581,-0.6316243410110474,-0.6498851180076599,-0.4034157693386078,-0.5290110111236572,-0.5264700055122375,-0.5200881361961365,-0.36749267578125,-0.4712488055229187,-0.461455762386322,-0.4406963586807251,-0.3406544625759125,-0.3925575315952301,-0.3764576017856598,-0.3598982095718384
dataset\G\0160.png,G,2,0.0,0.18662507832050323,0.36355331540107727,0.42255333065986633,0.36431750655174255,0.28368833661079407,0.3453848659992218,0.3098645806312561,0.2724108099937439,0.06411287188529968,0.07839560508728027,0.04425577074289322,0.04985068738460541,-0.17574366927146912,-0.20635466277599335,-0.21733736991882324,-0.15437649190425873,-0.37767335772514343,-0.5314340591430664,-0.5774466395378113,-0.5676547884941101,0.0,-0.10892262309789658,-0.13288244605064392,-0.2326514571905136,-0.3359817564487457,0.20332026481628418,0.03973143547773361,-0.14817127585411072,-0.31525641679763794,0.2639237940311432,0.030643930658698082,-0.21756862103939056,-0.41948744654655457,0.25248056650161743,0.0780758485198021,-0.027491645887494087,-0.07256046682596207,0.2119189202785492,0.17864343523979187,0.14162835478782654,0.12923507392406464,0.0,-0.12059367448091507,-0.22842134535312653,-0.3226560950279236,-0.40654826164245605,-0.38063812255859375,-0.5948389768600464,-0.7268763184547424,-0.8032876253128052,-0.39090391993522644,-0.6170186996459961,-0.7217186093330383,-0.7890207767486572,-0.39424481987953186,-0.6243076920509338,-0.6767063140869141,-0.6788824796676636,-0.40183591842651367,-0.5757656693458557,-0.6206579208374023,-0.6339598894119263
dataset\G\0161.png,G,2,0.0,0.2215300351381302,0.44998762011528015,0.6081594228744507,0.5541089177131653,0.3859444558620453,0.45509761571884155,0.4130280613899231,0.36844030022621155,0.1412545144557953,0.1985996514558792,0.17091642320156097,0.17262670397758484,-0.0895053893327713,-0.11167686432600021,-0.10970564931631088,-0.08349952846765518,-0.2969628572463989,-0.3918405771255493,-0.39096879959106445,-0.3566603362560272,0.0,-0.011502507142722607,0.03672615811228752,0.06433206796646118,0.13139241933822632,0.45660194754600525,0.6797206401824951,0.5455275774002075,0.39110878109931946,0.49801746010780334,0.6772308349609375,0.4622546434402466,0.30284592509269714,0.5014213919639587,0.722619891166687,0.5727996826171875,0.43805602192878723,0.46841883659362793,0.6729929447174072,0.6641227006912231,0.6157455444335938,0.0,-0.22729724645614624,-0.3822324275970459,-0.5289331078529358,-0.6540510654449463,-0.27777794003486633,-0.5365208983421326,-0.6756898760795593,-0.7278910875320435,-0.2704397141933441,-0.5688815712928772,-0.674852192401886,-0.6894521713256836,-0.2974199652671814,-0.5375043749809265,-0.5860599279403687,-0.5661486983299255,-0.34326043725013733,-0.4868416488170624,-0.5321480631828308,-0.5377308130264282
